"POOLPIDM_00426",5446.78975372579,7.90251531038711,0.206751742191999,38.2222429015784,1.20304984762344e-319,3.17123939833538e-316
"POOLPIDM_01849",2204.9102831178,6.87948346585864,0.214045972188249,32.1402145320832,1.21006105373478e-226,1.59486046882244e-223
"POOLPIDM_01847",1615.31082719749,6.14817351273486,0.202934291786691,30.2963755341919,1.27955514155347e-201,1.12430245104499e-198
"POOLPIDM_02348",1166.55306608275,5.23442523205277,0.194696617353662,26.8850342815385,3.28627841032395e-159,2.16565747240348e-156
"POOLPIDM_00425",368.784169220977,5.31035435131614,0.233102513503434,22.7811973002938,7.04392791835968e-115,3.71355879855922e-112
"POOLPIDM_00294",578.859675231769,4.01839690939347,0.180409995154963,22.2736933502041,6.64888546389008e-110,2.92107701380238e-107
"POOLPIDM_01455",554.125394085976,7.12611325076338,0.324197296116481,21.9807917466499,4.39726429643141e-107,1.65588409791331e-104
"POOLPIDM_02274",407.921914813478,4.79283432233558,0.22338248448345,21.4557302172484,4.03721947709471e-102,1.33026381770271e-99
"POOLPIDM_00441",412.268349136665,6.85321761555266,0.326706158845517,20.9767016323472,1.07067015087708e-97,3.13587390856887e-95
"POOLPIDM_00443",253.84614337158,3.8869912622487,0.206923544004169,18.7846737351956,1.00803891120421e-78,2.65719056993429e-76
"POOLPIDM_01453",273.690598437074,6.10500060890778,0.325216449815805,18.7721150402002,1.2769876970644e-78,3.06012688132887e-76
"POOLPIDM_01459",507.810826956151,8.28408800792618,0.447207472988852,18.5240375178898,1.32145075433903e-76,2.90278682369807e-74
"POOLPIDM_03031",728.7334211119,2.63343005153228,0.143585006577444,18.3405643409704,3.92699353086663e-75,7.96273457489572e-73
"POOLPIDM_01457",369.685230616881,7.59635410013333,0.417837289626793,18.1801727340284,7.41000135521562e-74,1.39519739802488e-71
"POOLPIDM_01001",961.531946078533,3.05765580733208,0.169694723612593,18.0185673557688,1.39304377856403e-72,2.44804226686319e-70
"POOLPIDM_00940",1071.12587653118,2.59283607439522,0.149908650703007,17.2961070774497,5.03268253249437e-67,8.29134447228448e-65
"POOLPIDM_01702",226.64023802546,-4.62637807412694,0.271826694815852,-17.0195869734614,5.87838176818135e-65,9.11494961230943e-63
"POOLPIDM_00925",1701.43693631535,2.7411997396815,0.162764391008742,16.8415199583444,1.21085884984253e-63,1.77323551565828e-61
"POOLPIDM_01464",187.024493924177,3.91375818410344,0.232576423274934,16.8278371857017,1.52574393365408e-63,2.11676895216429e-61
"POOLPIDM_01700",205.986147188566,-5.20633942361316,0.31453765090139,-16.5523567963741,1.53955881508329e-61,2.02913851827978e-59
