POOLPIDM_00001	2
POOLPIDM_00002	0
POOLPIDM_00003	8
POOLPIDM_00004	1
POOLPIDM_00005	61
POOLPIDM_00006	5
POOLPIDM_00007	2
POOLPIDM_00008	6
POOLPIDM_00009	6
POOLPIDM_00010	12
POOLPIDM_00011	8
POOLPIDM_00012	16
POOLPIDM_00013	9
POOLPIDM_00014	0
POOLPIDM_00015	20
POOLPIDM_00016	0
POOLPIDM_00017	2
POOLPIDM_00018	6
POOLPIDM_00019	24
POOLPIDM_00020	39
POOLPIDM_00021	69
POOLPIDM_00022	108
POOLPIDM_00023	100
POOLPIDM_00024	118
POOLPIDM_00025	7
POOLPIDM_00026	1
POOLPIDM_00027	22
POOLPIDM_00028	27
POOLPIDM_00029	26
POOLPIDM_00030	225
POOLPIDM_00031	12
POOLPIDM_00032	72
POOLPIDM_00033	64
POOLPIDM_00034	29
POOLPIDM_00035	88
POOLPIDM_00036	37
POOLPIDM_00037	95
POOLPIDM_00038	7
POOLPIDM_00039	3
POOLPIDM_00040	8
POOLPIDM_00041	11
POOLPIDM_00042	7
POOLPIDM_00043	239
POOLPIDM_00044	113
POOLPIDM_00045	40
POOLPIDM_00046	77
POOLPIDM_00047	130
POOLPIDM_00048	23
POOLPIDM_00049	107
POOLPIDM_00050	19
POOLPIDM_00051	26
POOLPIDM_00052	26
POOLPIDM_00053	40
POOLPIDM_00054	41
POOLPIDM_00055	32
POOLPIDM_00056	123
POOLPIDM_00057	52
POOLPIDM_00058	38
POOLPIDM_00059	148
POOLPIDM_00060	57
POOLPIDM_00061	6
POOLPIDM_00062	0
POOLPIDM_00063	54
POOLPIDM_00064	11
POOLPIDM_00065	1
POOLPIDM_00066	0
POOLPIDM_00067	0
POOLPIDM_00068	1
POOLPIDM_00069	14
POOLPIDM_00070	17
POOLPIDM_00071	111
POOLPIDM_00072	1
POOLPIDM_00073	34
POOLPIDM_00074	7
POOLPIDM_00075	1
POOLPIDM_00076	3
POOLPIDM_00077	91
POOLPIDM_00078	3
POOLPIDM_00079	9
POOLPIDM_00080	11
POOLPIDM_00081	7
POOLPIDM_00082	12
POOLPIDM_00083	55
POOLPIDM_00084	12
POOLPIDM_00085	227
POOLPIDM_00086	0
POOLPIDM_00087	0
POOLPIDM_00088	17
POOLPIDM_00089	10
POOLPIDM_00090	0
POOLPIDM_00091	9
POOLPIDM_00092	14
POOLPIDM_00093	7
POOLPIDM_00094	12
POOLPIDM_00095	1
POOLPIDM_00096	46
POOLPIDM_00097	75
POOLPIDM_00098	133
POOLPIDM_00099	16
POOLPIDM_00100	41
POOLPIDM_00101	13
POOLPIDM_00102	16
POOLPIDM_00103	16
POOLPIDM_00104	46
POOLPIDM_00105	75
POOLPIDM_00106	9
POOLPIDM_00107	48
POOLPIDM_00108	40
POOLPIDM_00109	1740
POOLPIDM_00110	8
POOLPIDM_00111	5
POOLPIDM_00112	3
POOLPIDM_00113	26
POOLPIDM_00114	244
POOLPIDM_00115	32
POOLPIDM_00116	12
POOLPIDM_00117	12
POOLPIDM_00118	144
POOLPIDM_00119	9
POOLPIDM_00120	7
POOLPIDM_00121	20
POOLPIDM_00122	19
POOLPIDM_00123	29
POOLPIDM_00124	106
POOLPIDM_00125	23
POOLPIDM_00126	56
POOLPIDM_00127	52
POOLPIDM_00128	69
POOLPIDM_00129	22
POOLPIDM_00130	85
POOLPIDM_00131	112
POOLPIDM_00132	73
POOLPIDM_00133	221
POOLPIDM_00134	26
POOLPIDM_00135	11
POOLPIDM_00136	18
POOLPIDM_00137	3
POOLPIDM_00138	67
POOLPIDM_00139	12
POOLPIDM_00140	46
POOLPIDM_00141	19
POOLPIDM_00142	131
POOLPIDM_00143	7
POOLPIDM_00144	33
POOLPIDM_00145	37
POOLPIDM_00146	56
POOLPIDM_00147	17
POOLPIDM_00148	44
POOLPIDM_00149	1
POOLPIDM_00150	9
POOLPIDM_00151	4
POOLPIDM_00152	28
POOLPIDM_00153	24
POOLPIDM_00154	144
POOLPIDM_00155	45
POOLPIDM_00156	28
POOLPIDM_00157	20
POOLPIDM_00158	9
POOLPIDM_00159	49
POOLPIDM_00160	8
POOLPIDM_00161	7
POOLPIDM_00162	11
POOLPIDM_00163	32
POOLPIDM_00164	35
POOLPIDM_00165	80
POOLPIDM_00166	0
POOLPIDM_00167	1
POOLPIDM_00168	4
POOLPIDM_00169	0
POOLPIDM_00170	10
POOLPIDM_00171	16
POOLPIDM_00172	18
POOLPIDM_00173	6
POOLPIDM_00174	0
POOLPIDM_00175	36
POOLPIDM_00176	4
POOLPIDM_00177	23
POOLPIDM_00178	180
POOLPIDM_00179	4
POOLPIDM_00180	190
POOLPIDM_00181	367
POOLPIDM_00182	15
POOLPIDM_00183	95
POOLPIDM_00184	737
