"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_02082",14.0021596840853,-1.55614556859768,0.518591051464013,-3.00071812694143,0.00269343765599176,0.00939686813315703
"AENJPLPP_02393",30.9052456504603,1.00910730056078,0.337084482036501,2.99363321166326,0.00275677135400921,0.00960203510779858
"AENJPLPP_02910",13.1670430256214,1.53827390525392,0.513900261608368,2.993331625167,0.00275949724963547,0.00960203510779858
"AENJPLPP_01565",79.6431363127989,-0.708400945019477,0.237389877955186,-2.984124475405,0.00284391051786961,0.00988277565789858
"AENJPLPP_00286",15.9800628443405,1.36992750184317,0.459408038915557,2.98194064056197,0.00286427528504771,0.00994049928546046
"AENJPLPP_01946",11.9735007558577,1.63227738522923,0.547465089819229,2.98151866773496,0.00286822559388165,0.00994117980706624
"AENJPLPP_00724",17.4527757397349,-1.37970442470132,0.4632630461062,-2.97823112872473,0.00289917270126763,0.0100353062914466
"AENJPLPP_00933",1.95663334712564,4.75865060601774,1.59984318114336,2.97444815973581,0.00293516046273883,0.0101466121479536
"AENJPLPP_02101",61.8921827861208,0.792494226578818,0.266614221699268,2.9724379349603,0.0029544493668323,0.0101999764320364
"AENJPLPP_02030",46.6071122579261,-0.870997004008528,0.293203458954235,-2.97062322223313,0.00297196152144464,0.010247075662481
"AENJPLPP_00662",7.11197064268627,2.272067413994,0.765821405114492,2.96683717485582,0.00300880253279649,0.0103606100219052
"AENJPLPP_00649",71.924596827744,-0.708176626543806,0.23879554989853,-2.96561902784506,0.00302074428316662,0.0103882218984743
"AENJPLPP_01674",58.0043618004734,0.818656275121197,0.276092496435811,2.96515220692181,0.00302533207355075,0.0103905049685634
"AENJPLPP_00240",40.861209196583,0.900989913766784,0.303914805007881,2.96461343416099,0.00303063488721523,0.0103952346908626
"AENJPLPP_02961",1.90972520396395,4.69103723316321,1.58281950512377,2.96372215402816,0.00303942583323177,0.0104119011725714
"AENJPLPP_01027",39.0044182139972,0.893797443408314,0.301642708873496,2.9630997770384,0.00304557829629447,0.0104194978405526
"AENJPLPP_02734",11.739139245314,-1.77232887736659,0.598565206179256,-2.9609620791019,0.00306679696336569,0.0104650494316912
"AENJPLPP_02871",118.574882878222,-0.65817260670896,0.222281789935219,-2.96098302474878,0.00306658840570803,0.0104650494316912
"AENJPLPP_01953",20.4509512600193,1.22686547907808,0.41497425548614,2.95648576473935,0.00311166594832584,0.0106044934764052
"AENJPLPP_02078",17.2742345669588,-1.35691045399393,0.459305937922836,-2.9542628169155,0.00313416967854523,0.0106674566951
"AENJPLPP_00394",9.9981403026555,1.73901997192754,0.588820073925363,2.95339790359793,0.00314296553963877,0.0106836620654216
"AENJPLPP_02767",13.0986617260181,1.5738182298559,0.533034332439649,2.95256446738184,0.00315146257314865,0.0106988114021764
"AENJPLPP_02561",12.3810941187997,1.56900824633025,0.53205757864871,2.94894445506279,0.003188612790365,0.010811071278984
"AENJPLPP_00045",13.9830328274479,1.4699128242202,0.49939408303972,2.94339255137569,0.0032463649208766,0.0109928060236333
"AENJPLPP_00946",5.40523103866913,2.51548786347909,0.85476922334717,2.9428853949944,0.00325168769501549,0.0109967675816105
"AENJPLPP_01053",91.3375467313367,0.640019031323138,0.217569764617568,2.9416726742713,0.00326444785484498,0.0110258391832009
"AENJPLPP_00159",76.5794520513982,-0.73286200983396,0.249944627345377,-2.93209747141827,0.00336681059810702,0.0113570884889011
"AENJPLPP_02081",53.6731613347231,-0.806940026135822,0.275322293770708,-2.93089242823123,0.00337989797895029,0.0113867300868452
"AENJPLPP_00352",20.9329738105824,-1.24487092522886,0.425308361665185,-2.92698436577848,0.00342266085727031,0.0115161447904089
"AENJPLPP_01513",22.7960155694408,1.11778857658461,0.382318408389323,2.92371110586529,0.00345885596688537,0.011623160660295
"AENJPLPP_02385",18.105678398645,-1.36566450396251,0.467468655911246,-2.9214033640403,0.00348458357562896,0.0116947747886762
"AENJPLPP_01232",111.241056755073,-0.639116358213242,0.218819433374053,-2.92074770672094,0.00349192480203533,0.0117045783237842
"AENJPLPP_00908",49.8974709502872,-0.865748459508041,0.297519491357444,-2.90988820785499,0.00361558055838867,0.0121037387087398
"AENJPLPP_00059",4.71540611784167,2.97054169748805,1.02260605450454,2.90487395845441,0.00367401018650976,0.0122838118357044
"AENJPLPP_02616",28.9039707495509,-1.04716351992481,0.360682895952805,-2.9032802266893,0.00369276051218511,0.0123309329587215
"AENJPLPP_02272",13.8922020641134,-1.5638632749873,0.539549338171993,-2.89846203923761,0.00374997700791848,0.0125062205503377
"AENJPLPP_02909",20.9156160533141,1.16398833631321,0.402268200596777,2.89356288810899,0.0038089800598311,0.0126870178596638
"AENJPLPP_01778",19.9061588098235,-1.26290003350755,0.436733110551807,-2.89169747608991,0.00383166706406375,0.0127465507357297
"AENJPLPP_01759",22.6535541766344,-1.18855584974603,0.411760794434623,-2.88652019767448,0.00389527744706712,0.0129419004765793
"AENJPLPP_00196",68.8424149987195,-0.704255332787903,0.244467476475694,-2.88077311117466,0.00396701095766426,0.0131479215309462
"AENJPLPP_01928",53.6412858803884,0.755204829377196,0.262155012452069,2.88075677940842,0.00396721650423943,0.0131479215309462
"AENJPLPP_01325",14.2745973242395,-1.5504633075973,0.540111272974335,-2.87063682092593,0.00409645874325232,0.0135592784401652
"AENJPLPP_01579",87.7220046265953,0.628138980760263,0.219617064855915,2.86015561300926,0.004234331763999,0.0139981404632576
"AENJPLPP_02113",68.4761802444277,0.713550569916081,0.249669784032995,2.85797727858723,0.00426350919303742,0.0140770228717744
"AENJPLPP_00623",13.1881045107118,1.47901119521062,0.519683475035906,2.84598465461776,0.00442743283973097,0.0146000525026247
"AENJPLPP_02771",14.066727756499,1.3745856599665,0.483291418636825,2.84421698163742,0.0044520718137411,0.0146630424910279
"AENJPLPP_00010",91.9447461844384,0.662023073499896,0.233064970365677,2.84050868932036,0.00450416458631489,0.0148146452268815
"AENJPLPP_02115",133.014624994937,-0.537300914785391,0.189180749301666,-2.84014582228246,0.00450929156075017,0.0148146452268815
"AENJPLPP_01612",48.4537189001021,0.850907132495185,0.30116787717704,2.82535820377345,0.00472277861338194,0.0154968002084701
"AENJPLPP_00515",144.008113310277,0.565236906475812,0.200266496719681,2.82242369909227,0.00476621619716822,0.0156199758540859
"AENJPLPP_02125",263.716929148068,-0.500082544322523,0.177304314161615,-2.82047589584702,0.0047952475896391,0.0156956929757285
"AENJPLPP_02558",34.4849145479794,-1.043248913157,0.369941337037669,-2.82003877023015,0.00480178475471616,0.0156976864573931
"AENJPLPP_00844",937.011585833504,-0.559053026990457,0.198405682913936,-2.81772688553967,0.00483649303730412,0.0157916566742063
"AENJPLPP_01587",43.6375821153245,-0.822098405198049,0.292147415569519,-2.81398486307137,0.00489315323869791,0.0159373551981206
"AENJPLPP_02402",50.1856746359556,0.776144215557757,0.275779596464392,2.8143641716365,0.00488738267591606,0.0159373551981206
"AENJPLPP_01282",8.17231121181959,1.86198418334444,0.662054033360617,2.81243537463691,0.00491679025252196,0.0159946690278601
"AENJPLPP_00718",60.6885940662427,-0.730352231555996,0.259987507299803,-2.80918202240308,0.00496675562030421,0.0161373851319823
"AENJPLPP_01981",17.4498877213603,1.23687164712844,0.441057312974725,2.80433315748994,0.00504207754212551,0.0163620359455249
"AENJPLPP_02097",61.0012291490454,0.822206400616071,0.293890510956799,2.79766229246147,0.00514739003285807,0.0166833400330577
"AENJPLPP_00871",15.843099047809,-1.37002816175606,0.489843976688021,-2.7968664043176,0.00516008649728707,0.0167040452870613
"AENJPLPP_00849",109.387253205736,-0.577430103297693,0.206508288635921,-2.79615945254244,0.00517138792385833,0.0167201895267117
"AENJPLPP_00205",25.834905920898,-1.03250664421678,0.369450849587977,-2.79470637398253,0.00519468729545445,0.0167546065266302
"AENJPLPP_01947",20.1725434785847,1.19048189396325,0.425935214420985,2.7949834943363,0.00519023650607924,0.0167546065266302
"AENJPLPP_01922",64.3700995428193,0.706198734730139,0.252734948771802,2.79422667170489,0.00520239987571347,0.0167590691859967
"AENJPLPP_01750",15.153990061972,1.32337746140873,0.473978035131687,2.79206495516411,0.00523728414825152,0.0168509458378737
"AENJPLPP_02358",4.73780284882813,2.58764116710747,0.927245626284873,2.79067497732525,0.00525982612338295,0.016902936377085
"AENJPLPP_01914",53.8652179705017,-0.783617108207141,0.281007220758572,-2.78860132523209,0.0052936185253343,0.0169909113394972
"AENJPLPP_01911",49.3255426641978,-0.793190376834452,0.284515284673957,-2.78786560709178,0.00530565489598015,0.0170089275599945
"AENJPLPP_01111",7.06399012465023,2.06643922958384,0.742134087920887,2.78445534737939,0.00536177031094365,0.0171680384321388
"AENJPLPP_02021",21.8376297566175,-1.23215977984317,0.442914663512707,-2.78193494446774,0.00540358705672636,0.0172810368674051
"AENJPLPP_02439",23.6145119837625,1.08588509127638,0.391370908040476,2.77456772838127,0.00552751233325005,0.0176560345698988
"AENJPLPP_00544",41.3829929311393,-0.916583844731881,0.330501522903106,-2.77331201587413,0.00554888892126912,0.0177029612813502
"AENJPLPP_02009",33.3554962402393,0.896445085126674,0.323465289171366,2.77137954252567,0.00558193209882782,0.0177869508997546
"AENJPLPP_01617",26.7559299879702,-1.06443759448556,0.384331755484859,-2.76958013303559,0.00561285954796529,0.0178640049074665
"AENJPLPP_00459",7.43604046258741,2.01889877427095,0.729346284285535,2.76809358979412,0.00563852611393906,0.0179241502397487
"AENJPLPP_00501",85.7854686778647,-0.62489105849321,0.225806802638202,-2.76737038562313,0.005651051158329,0.0179424262197304
"AENJPLPP_00031",34.5245054653558,0.875053654691841,0.316341045670552,2.76617172089376,0.00567186590075043,0.0179869471918409
"AENJPLPP_01586",52.5969009957024,-0.738811072515745,0.267849192332801,-2.75830987609542,0.00581010920021412,0.0184033123949366
"AENJPLPP_00943",7.82898880478182,1.92791836522598,0.700474602827221,2.75230302061575,0.00591777353987084,0.0187219406613835
"AENJPLPP_01413",43.9623884221346,-0.830992975896792,0.302201679868266,-2.74979601787466,0.00596323735921115,0.0188432607723044
"AENJPLPP_00902",31.2197190235069,-0.960637336832419,0.350018612597751,-2.74453215416977,0.00605972177769218,0.0191253197465183
"AENJPLPP_00438",7.96817596683582,1.83903224482955,0.672538729124814,2.73446296129698,0.00624821245028199,0.0196967012784551
"AENJPLPP_01751",4.68122525239864,2.55592446122752,0.93484168425543,2.73407198702659,0.00625563662204709,0.0196967012784551
"AENJPLPP_01746",19.8405050724213,1.13138101042403,0.414061531480209,2.73239826549332,0.00628750859918234,0.0197735424829392
"AENJPLPP_01855",15.4162535856179,-1.38956300507082,0.509016253668642,-2.72989908486378,0.00633537156237442,0.0199004316692378
"AENJPLPP_00051",5.98916748469154,2.20664835981279,0.808932689347453,2.72785163570636,0.00637482729661217,0.0200006429874752
"AENJPLPP_02161",3.3716378008038,3.54455323391324,1.30145709958331,2.72352675708489,0.00645889834159876,0.0202404293592349
"AENJPLPP_02915",152.618457547799,0.520647501318537,0.191335987992756,2.72111643387364,0.00650618408748955,0.0203645100043408
"AENJPLPP_00716",7.46494764850361,1.87746474817017,0.692209911417673,2.71227660454189,0.00668228061242972,0.0208910024341368
"AENJPLPP_00442",8.57412762329077,1.71931092826575,0.634929107500738,2.70787857723747,0.00677147916974106,0.0211449019357009
"AENJPLPP_00947",4.83422203597735,2.59320084456514,0.960276432441212,2.70047327723405,0.00692408992369304,0.0215959836489272
"AENJPLPP_01353",14.7345325813373,1.27374174688507,0.47184397521789,2.69949774456031,0.00694442264897894,0.0216339190288191
"AENJPLPP_00184",14.4805251514963,1.29684830031626,0.481407087346777,2.69387039452141,0.00706276223774096,0.0219767266810083
"AENJPLPP_00123",22.8616705587238,1.04781905114907,0.389180621312324,2.69237211147823,0.00709457391030355,0.0220498024817885
"AENJPLPP_01471",36.4092213385515,-0.856113182823651,0.318215787309394,-2.69035420920607,0.00713762147447512,0.0221575869453812
"AENJPLPP_00603",43.1507908339597,0.862304072972645,0.320603521241785,2.68962757998635,0.00715317985775963,0.0221798832123507
"AENJPLPP_00530",8.1396517143633,1.72361245859756,0.642453146851891,2.68286094798274,0.00729953338831041,0.0226072098388842
"AENJPLPP_01410",50.002681911489,-0.763354907838829,0.284952401240102,-2.67888568236919,0.00738676080569825,0.0228506338942628
"AENJPLPP_00903",33.2152045896681,-0.932433666437747,0.348262297125171,-2.67738906604242,0.00741984188123014,0.0229261858827274
"AENJPLPP_02729",5.2890063368191,-2.58367408206435,0.966829057439438,-2.67231736798125,0.0075329366740264,0.0232485038610978
"AENJPLPP_01666",5.82314465070767,-2.33622227858749,0.875329532471989,-2.66896316406673,0.00760857941988039,0.0234546196785137
"AENJPLPP_02084",33.4272577204592,0.844473720912537,0.31769478833246,2.65812897134723,0.00785758169440318,0.0241940422404414
"AENJPLPP_02669",51.1171928546972,0.709193229296278,0.266861404389867,2.65753390198079,0.00787146730013857,0.0242086473992647
"AENJPLPP_00441",16.1371565677364,1.22644053105617,0.462603075805058,2.65117245258653,0.00802128735936959,0.024640799219966
"AENJPLPP_02475",44.3904023698052,0.761004336216772,0.287240136816544,2.64936629208896,0.00806428753466416,0.0247441870125037
"AENJPLPP_01732",11.0663241926335,1.44635724496009,0.54620805996853,2.6479968915937,0.00809702697109262,0.0248158882169598
"AENJPLPP_01994",11.1622714154882,-1.53310022193835,0.579233467534429,-2.64677424193764,0.00812635839659371,0.0248769907909597
"AENJPLPP_01324",18.0374894417139,-1.19468473441002,0.451736099254648,-2.64465190269545,0.00817749932471632,0.0250044927104553
"AENJPLPP_01670",17.6255728043117,1.14033166471709,0.431247393660267,2.64426331957252,0.00818689395013775,0.0250044927104553
"AENJPLPP_00135",14.0841395047908,-1.35374465138093,0.5120619017072,-2.64371289265533,0.00820021794267897,0.0250088294129953
"AENJPLPP_02587",7.44673443578928,-1.94534055368139,0.735916774675141,-2.64342466516018,0.00820720270388706,0.0250088294129953
"AENJPLPP_02852",36.2019151091276,0.829604569837386,0.313974900743824,2.64226397674466,0.00823538416912036,0.0250658589423342
"AENJPLPP_01846",33.2399135709838,0.867212798357061,0.328600268460367,2.63911165508271,0.00831235985051116,0.0252421202799926
"AENJPLPP_02043",139.67788170214,-0.522700287997136,0.198045651998203,-2.63929191438082,0.00830794085688173,0.0252421202799926
"AENJPLPP_02877",7.12094433507712,-2.05289627139707,0.778100106698073,-2.63834467278085,0.00833118567101408,0.0252703088852752
"AENJPLPP_00242",11.0408522771325,1.46350636629046,0.555405267529987,2.63502428199683,0.00841312643747151,0.0254896553849251
"AENJPLPP_00371",21.5450794688351,-1.10120730303021,0.418305814742419,-2.63254122754258,0.00847487366578862,0.0256473891051523
"AENJPLPP_02740",4.56671370522977,2.52123780405656,0.958733244221882,2.6297594448212,0.00854453056697682,0.0258286723074824
"AENJPLPP_00929",5.60773147510342,2.26646970644838,0.862276605072524,2.62847176081943,0.00857694763794085,0.0258971007357667
"AENJPLPP_00456",9.73928168387565,-1.62768364027125,0.619889698004384,-2.62576333420489,0.00864549057088338,0.0260743269153749
"AENJPLPP_00744",24.7021384497257,0.96672388952232,0.368648418070672,2.6223465018016,0.00873265955728087,0.0262799804523011
"AENJPLPP_02801",32.808707720976,0.854791680463098,0.325968642684572,2.62231260474416,0.00873352824698827,0.0262799804523011
"AENJPLPP_02469",208.318541388875,0.441939170660901,0.168642998146519,2.62056044732399,0.00877853658616467,0.0263854311920137
"AENJPLPP_02327",64.4850495133502,-0.671638884748669,0.25642890254747,-2.61920118237973,0.00881359517775266,0.0264308041117656
"AENJPLPP_02713",11.098441955493,-1.53643762946014,0.586562886772518,-2.61939114135601,0.00880868818834285,0.0264308041117656
"AENJPLPP_00312",3.63273341555871,2.96462175817885,1.13221992978869,2.61841509779124,0.00883392716081381,0.0264618089613518
"AENJPLPP_00816",147.996586458979,0.530233798176609,0.202811844429605,2.61441238635671,0.00893810812048619,0.0266833261590163
"AENJPLPP_01354",11.1882610192859,1.60208763946601,0.612684090553835,2.61486737482902,0.00892621083899194,0.0266833261590163
"AENJPLPP_01720",1.920168891307,-4.12260065483754,1.57670985196373,-2.61468566946735,0.00893096047036019,0.0266833261590163
"AENJPLPP_00335",1.86778896676117,-4.09227300151836,1.56628282876956,-2.61272927618901,0.00898224217703335,0.0267848843297121
"AENJPLPP_00338",21.6937662630941,1.04879655813185,0.401488909479286,2.6122678195323,0.00899437631135127,0.0267908981692443
"AENJPLPP_01454",9.86464788111,1.51168432871773,0.579623070997936,2.60804720232247,0.00910603965681032,0.0270930258553188
"AENJPLPP_00377",2.98632668106854,-3.71752279150688,1.4283929457493,-2.60259111651995,0.00925222258798237,0.0274970655588971
"AENJPLPP_00473",23.4473283305133,0.998428665110328,0.383832922062171,2.60120643051199,0.00928965358574633,0.0275773572814532
"AENJPLPP_01650",21.8367354830755,-1.05178031746127,0.405029087619385,-2.59680193253097,0.00940961660200602,0.0279022001815363
"AENJPLPP_01713",55.4336006150545,-0.703300600345494,0.270878117729586,-2.59637288622771,0.00942137585536095,0.0279058202069304
"AENJPLPP_00960",4.07113217489907,2.70849829373117,1.04375379624322,2.59495898695637,0.0094602206819929,0.0279895691239298
"AENJPLPP_01134",5.80879971667158,-2.25484002597641,0.869222897855255,-2.59408723762347,0.00948424185521592,0.0279980740608827
"AENJPLPP_01546",23.6321999744726,0.979498136742875,0.377533255148692,2.59446849617816,0.00947372953815674,0.0279980740608827
"AENJPLPP_01535",150.223472544221,0.500555106616511,0.193182679769497,2.59109723094103,0.00956704569490226,0.0281796852058968
"AENJPLPP_01988",37.0821069436934,0.826041854768235,0.318796303497546,2.59112745570023,0.00956620544969037,0.0281796852058968
"AENJPLPP_01726",27.2041938859506,-0.940683964128673,0.363215144584611,-2.58988089608565,0.00960091433801492,0.028227079720075
"AENJPLPP_02703",33.7715740881494,0.844371267244455,0.326043048489548,2.58975393328014,0.00960445575067507,0.028227079720075
"AENJPLPP_02262",39.9906367292812,0.792986523158901,0.30691070754078,2.58376949280447,0.00977270847927493,0.0286897251143237
"AENJPLPP_00132",109.315224502675,-0.530522591194207,0.205536552723083,-2.58115933232068,0.00984691232826807,0.0288117390555291
"AENJPLPP_00268",8.39767828294793,1.64671130721005,0.637907385885397,2.58142693382435,0.00983928169764662,0.0288117390555291
"AENJPLPP_02574",79.6689068734088,0.653700327415697,0.253200196792797,2.58175284101633,0.00982999560234329,0.0288117390555291
"AENJPLPP_01588",41.9519001324662,-0.836588336826219,0.324201956354798,-2.58045431382493,0.0098670411131273,0.0288387691694935
"AENJPLPP_02758",40.59046172527,0.827075565678799,0.320660089636555,2.57929063331901,0.00990034523228243,0.0289042052647011
"AENJPLPP_00384",16.508304812422,-1.21204428979126,0.470875773725531,-2.57402133943239,0.0100524073004005,0.0293158309817848
"AENJPLPP_00387",14.1592332512,1.28208068112614,0.499530340588052,2.56657219182495,0.0102709242901443,0.0299201402863611
"AENJPLPP_02121",27.5003994658893,-0.963571936576718,0.375636404236786,-2.56517186755233,0.0103124710102329,0.0300081574012053
"AENJPLPP_00166",64.5924654698203,0.647137510026891,0.252771868731055,2.56016428281992,0.0104622692950044,0.0304106356675868
"AENJPLPP_00183",17.1476021923472,1.16568804788492,0.455556891584707,2.55881991781517,0.0105028132309676,0.0304950103460551
"AENJPLPP_03065",67.1373059714338,0.634931025551567,0.248245714024372,2.55767165224545,0.0105375537286383,0.0305623683170144
"AENJPLPP_00443",9.11785387436741,1.59762754837521,0.625070584361393,2.55591542514744,0.0105908856926749,0.0306834412628044
"AENJPLPP_01272",2.889348693013,-3.66151356488717,1.43348896313267,-2.55426700801762,0.0106411620283133,0.0307954066130858
"AENJPLPP_00450",20.1990882939249,-1.09001530636067,0.426957736094253,-2.55298174552818,0.0106805093751139,0.030875533652076
"AENJPLPP_01594",15.5551391075177,1.20427686692092,0.473146866256439,2.54524958909529,0.0109199654681954,0.0315333353977986
"AENJPLPP_02952",12.8425626980665,1.31645527493966,0.517308333129368,2.54481745340538,0.0109334879080068,0.0315379912640544
"AENJPLPP_01125",67.7561550273254,-0.624339020759781,0.245444119606631,-2.54371146377595,0.0109681644666098,0.0315692385951985
"AENJPLPP_01572",107.557806499496,-0.524977405163009,0.206351707344321,-2.54409043627163,0.0109562713917041,0.0315692385951985
"AENJPLPP_01203",6.16591689074584,-2.11175510095842,0.830744225144769,-2.54200394903788,0.0110218928209882,0.03168581858601
"AENJPLPP_01731",9.25925502556137,1.51621168292267,0.596542797290614,2.5416645541762,0.0110325999759446,0.03168581858601
"AENJPLPP_02060",23.4143871916026,-1.05318153749728,0.414604931771818,-2.54020504048636,0.0110787497875893,0.0317838888814046
"AENJPLPP_01253",17.6225553079946,-1.14624499609615,0.451475360716468,-2.5388871593726,0.0111205684351466,0.031869334649641
"AENJPLPP_02676",8.94009786589281,-1.70922142148333,0.674790157037029,-2.53296732867065,0.0113101494048112,0.0323775952691243
"AENJPLPP_00466",109.332060660647,-0.556927650854456,0.219917642222803,-2.53243734893366,0.0113272610102844,0.0323915628026276
"AENJPLPP_00239",31.0914209292327,0.856584762846481,0.338805496041372,2.52824931370618,0.0114632917506098,0.0327451958528747
"AENJPLPP_00988",45.1402328580926,0.75646241508021,0.299366700538713,2.52687561348323,0.0115082253727837,0.0328381258482019
"AENJPLPP_00277",8.86562359481581,-1.63878826357152,0.649539847303406,-2.52299881273646,0.0116358793871163,0.0331666400614467
"AENJPLPP_00191",1.50970417098333,4.3600345615147,1.72927611638672,2.52130618135459,0.0116920066860326,0.0332550308320241
"AENJPLPP_01127",5.42035776697904,-2.26308272521374,0.897492296945093,-2.52156228294869,0.0116834990204854,0.0332550308320241
"AENJPLPP_01859",31.9866912012936,0.834262622769522,0.331046284197459,2.52007849836463,0.0117328665381999,0.0333354405505936
"AENJPLPP_02120",112.136564350924,-0.552240442248767,0.219578848893641,-2.51499834811622,0.0119032941509293,0.0337834114808798
"AENJPLPP_00204",42.1835719050692,0.761605193927556,0.304034199960414,2.50499843118543,0.0122451936520416,0.0347165661569659
"AENJPLPP_02058",62.6160124722145,0.636166575126602,0.25470134582214,2.49769616675226,0.0125003281749863,0.0354019989383569
"AENJPLPP_00648",175.046322380394,-0.445062249173449,0.178307165974796,-2.49604241501073,0.0125587583752789,0.035515454621132
"AENJPLPP_01834",53.636723379623,0.648681225702696,0.259908754635708,2.49580367776336,0.0125672133610274,0.035515454621132
"AENJPLPP_00046",6.97252656711736,1.75438137650069,0.703392428679675,2.49417153919868,0.0126251513962266,0.0356411523424393
"AENJPLPP_00469",43.7730748509477,-0.745685031037744,0.299087715662044,-2.49319845647,0.0126598065177473,0.0357009240244886
"AENJPLPP_01365",8.70153841665747,-1.63511577094766,0.65640295564573,-2.49102438812015,0.0127375376235877,0.0358819144970854
"AENJPLPP_01658",41.8400760839195,-0.763673173071729,0.306910426904348,-2.48826076316311,0.0128369571673452,0.0361235521563552
"AENJPLPP_01687",5.44045892465554,1.99874184840567,0.804356546776404,2.48489535693588,0.0129589521386498,0.0363895071719457
"AENJPLPP_02810",8.65772751679886,1.5656657438621,0.630055535502155,2.48496466682775,0.0129564293681502,0.0363895071719457
"AENJPLPP_00112",5.06641081296226,-2.38563680461131,0.961160016634325,-2.48203916447238,0.0130632916690332,0.0366436401902541
"AENJPLPP_00685",121.885882352474,0.49905441057279,0.201104487375211,2.48156775160207,0.0130805840982015,0.0366533192508334
"AENJPLPP_02369",8.47405855127638,1.58552874716462,0.63907095469056,2.48099015536128,0.0131017991554209,0.0366739578895925
"AENJPLPP_01909",84.5437398583598,-0.579627223517812,0.233674695621415,-2.48048776516601,0.0131202766393561,0.0366868981425711
"AENJPLPP_01306",14.3696263990971,1.19025928535167,0.483505663561144,2.46172770053013,0.0138269598427806,0.0386221409954462
"AENJPLPP_01806",18.5782399053176,-1.08841158270438,0.442433505428292,-2.46005686583515,0.0138915003095374,0.0387615308953162
"AENJPLPP_00161",29.261559711101,0.890067675863929,0.3632949626555,2.44998628485787,0.0142861656239549,0.0398208069181395
"AENJPLPP_00959",1.41654785945347,4.23315744347636,1.72937290319346,2.44779910432239,0.0143731771414786,0.0400212124822665
"AENJPLPP_01523",78.3077129323726,-0.579211624931784,0.236951441010132,-2.44443174712332,0.0145080529159422,0.0403543320603098
"AENJPLPP_02832",93.6065350424591,0.581182820304987,0.237934261347835,2.44261930590719,0.0145811092455522,0.0405149814084178
"AENJPLPP_03123",7.31816175720119,1.66857254628867,0.683678051531182,2.44058229242799,0.014663604626832,0.0407014937650432
"AENJPLPP_00407",4.26679026854255,-2.63084075321561,1.07905075997289,-2.43810657552544,0.0147644203743154,0.0409384137708767
"AENJPLPP_02636",24.964231691749,0.913933884970142,0.374988589866249,2.43723118427716,0.0148002138254847,0.0409947345291669
"AENJPLPP_01090",3.86552527685869,-3.09036955924581,1.26841703009086,-2.4363986653699,0.0148343252116626,0.041046283344287
"AENJPLPP_00369",21.1389807241857,-0.995525134003757,0.408928629690489,-2.43447159656504,0.0149135502702661,0.0412224228764766
"AENJPLPP_02193",33.0252394852717,0.794822233392505,0.327116148925476,2.42978598275679,0.0151077408643954,0.0417156390082576
"AENJPLPP_00934",2.15587216072829,3.82964203253157,1.57750707804533,2.4276544212257,0.0151968158694525,0.0419178837732398
"AENJPLPP_00118",4.13923783748031,-2.65912345512763,1.09669704258054,-2.42466547449667,0.0153224986050028,0.042206328930071
"AENJPLPP_01376",11.9577985706222,-1.32207360022374,0.545317572317999,-2.42441041209062,0.0153332660236889,0.042206328930071
"AENJPLPP_02312",182.167152762233,-0.473617033711599,0.195467562111886,-2.42299555278895,0.0153931151211614,0.0423270704473888
"AENJPLPP_00284",28.8895969115034,0.918281781884881,0.379178564561915,2.42176606936054,0.0154452896248392,0.0424264802142887
"AENJPLPP_02224",24.1260568624938,0.923306547744818,0.382421863132438,2.41436653276558,0.015762596714487,0.0432532187564368
"AENJPLPP_00417",32.3919603616514,0.831957088857602,0.344975266750053,2.41164271483957,0.015880835277654,0.0435325588149357
"AENJPLPP_02982",72.0039738827874,0.619339087198054,0.257055112885851,2.40936303598474,0.0159803929892158,0.0437601661173148
"AENJPLPP_02538",23.8022981770391,0.906269484690175,0.376349970796113,2.40804983396995,0.0160379916528899,0.0438725226207154
"AENJPLPP_02962",113.821308024075,0.517123053125508,0.214982174051599,2.4054229398638,0.0161537584139308,0.0441436040042195
"AENJPLPP_02726",38.9458983676788,0.724685612882377,0.301356565962557,2.40474472679125,0.016183766177123,0.0441800132340431
"AENJPLPP_00477",5.6681220319146,1.90526764549388,0.793302757088417,2.40169043718769,0.0163195121699029,0.044504704661074
"AENJPLPP_00674",35.0033108455626,-0.784261645172222,0.327518475700911,-2.39455695894362,0.0166404586279394,0.0453332658917526
"AENJPLPP_01419",6.15175101390788,-2.07339926202402,0.86612888131614,-2.39386921132725,0.0166716924805464,0.0453716769665846
"AENJPLPP_01974",1305.97102908847,-0.372934518686065,0.156089420363927,-2.38923636090491,0.0168834365028731,0.0459007596094538
"AENJPLPP_01377",37.2531723997241,-0.779123374438202,0.326426214403052,-2.38682844716688,0.0169944194305537,0.0461551001560064
"AENJPLPP_00325",6.95559547917079,1.71735480737299,0.720259700919867,2.38435498359786,0.0171090896817879,0.0464189236448508
"AENJPLPP_00606",57.3727148691715,0.606706280474773,0.254743133467829,2.3816393879421,0.0172357664733151,0.046714748844768
"AENJPLPP_01987",22.3747127403963,0.91777392306603,0.385495544698761,2.38076402097775,0.0172767754589314,0.0467302363792138
"AENJPLPP_02118",77.0798742155338,0.546729446836209,0.22964219054745,2.38078832784536,0.0172756355823673,0.0467302363792138
"AENJPLPP_01851",23.7756853691492,0.890437236623888,0.3749262154395,2.37496659330714,0.0175505385356652,0.0474222714718791
"AENJPLPP_00883",20.6414749962555,-1.01590088530187,0.428013353736824,-2.37352614452896,0.0176191456429171,0.0475591209606976
