"","BH1","BH2","BH3","Serum1","Serum2","Serum3"
"AENJPLPP_01147",0.861090128494554,3.21229363555094,3.07206424709646,0,0.986354689020948,0
"AENJPLPP_01148",18.9439828268802,25.6983490844075,22.2724657914494,30.3765194643725,26.6315766035656,23.7347225666601
"AENJPLPP_01149",28.4159742403203,31.3198629466217,21.5044497296753,38.3703403760494,24.6588672255237,22.6558715409028
"AENJPLPP_01150",15.499622312902,8.8338074977651,7.68016061774116,9.59258509401236,11.8362562682514,8.63080820605822
"AENJPLPP_01151",0,0.803073408887736,0,0,1.9727093780419,0
"AENJPLPP_01152",24.9716137263421,21.6829820399689,27.6485782238682,22.3826985526955,14.7953203353142,18.3404674378737
"AENJPLPP_01153",267.799029961806,315.60784969288,361.735565095609,17.5864060056893,23.6725125365027,24.8135735924174
"AENJPLPP_01154",357.35240332524,371.822988315022,344.839211736578,62.3518031110803,40.4405422498589,34.5232328242329
"AENJPLPP_01155",292.770643688148,249.755830164086,215.812513358527,155.080125686533,114.41714392643,89.544635137854
"AENJPLPP_01156",216.994712380628,217.632893808576,252.677284323684,75.1419165697635,90.7446313899272,81.9926779575531
"AENJPLPP_01157",112.802806832787,115.642570879834,145.155035675308,500.413189070978,635.21241972949,627.891296990735
"AENJPLPP_01158",50.8043175811787,63.4427993021311,57.6012046330587,14.3888776410185,9.86354689020948,15.1039143606019
"AENJPLPP_01159",125.719158760205,152.58394768867,142.850987489986,46.3641612877264,56.222217274194,65.8099125711939
"AENJPLPP_01160",22.3883433408584,16.0614681777547,22.2724657914494,7.99382091167697,9.86354689020948,11.86736128333
"AENJPLPP_01161",61.9984892516079,70.6704599821208,69.8894616214446,20.7839343703601,25.6452219145446,34.5232328242329
"AENJPLPP_01162",60.2763089946188,65.0489461199066,49.9210440153175,41.5678687407202,25.6452219145446,28.0501266696892
"AENJPLPP_01163",3.44436051397822,3.21229363555094,5.37611243241881,3.19752836467079,9.86354689020948,1.07885102575728
"AENJPLPP_01164",5.16654077096733,5.62151386221415,12.2882569883859,3.19752836467079,5.91812813412569,4.31540410302911
"AENJPLPP_01165",6.02763089946188,0.803073408887736,2.30404818532235,7.99382091167697,2.95906406706284,8.63080820605822
"AENJPLPP_01166",0,0,0,0,0,0
"AENJPLPP_01167",93.8588240059064,72.2766067998962,78.3376383009598,68.7468598404219,73.9766016765711,63.6522105196794
"AENJPLPP_01194",5.16654077096733,5.62151386221415,0.768016061774116,0,0,1.07885102575728
"AENJPLPP_01195",164.46821454246,191.934544724169,209.668384864334,81.5369732991051,108.499015792304,111.121655653
"AENJPLPP_01196",17.2218025698911,22.4860554488566,20.7364336679011,15.9876418233539,13.8089656462933,10.7885102575728
"AENJPLPP_01197",27.5548841118257,23.2891288577443,25.3445300385458,6.39505672934157,9.86354689020948,11.86736128333
"AENJPLPP_01198",176.523476341384,134.91633269314,148.227099922404,132.697427133838,163.734878377477,175.852717198436
"AENJPLPP_01199",22.3883433408584,36.1383033999481,33.7927067180611,17.5864060056893,29.5906406706284,19.419318463631
"AENJPLPP_01200",12.9163519274183,11.2430277244283,12.2882569883859,17.5864060056893,11.8362562682514,16.1827653863592
"AENJPLPP_01201",52.5264978381678,63.4427993021311,49.1530279535434,49.5616896523972,58.1949266522359,57.1791043651357
"AENJPLPP_01202",33.5825150112876,37.7444502177236,36.0967549033835,30.3765194643725,25.6452219145446,30.2078287212038
"AENJPLPP_01203",11.1941716704292,12.8491745422038,6.14412849419293,1.59876418233539,1.9727093780419,3.23655307727183
"AENJPLPP_01204",30.1381544973094,24.0922022666321,30.7206424709646,19.1851701880247,20.7134484694399,11.86736128333
"AENJPLPP_01205",86.97010297795,89.9442217954264,108.29026471015,54.3579821994034,45.3723156949636,57.1791043651357
"AENJPLPP_01206",6.02763089946188,3.21229363555094,9.21619274128939,3.19752836467079,1.9727093780419,2.15770205151455
"AENJPLPP_01207",241.96632610697,238.512802439658,286.469991041745,75.1419165697635,77.9220204326549,97.0965923181549
